date,tenor_years,yield_percent,source_id,notes
2024-11-22,1.0,6.711,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2024-11-25,1.0,6.708,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2024-11-26,1.0,6.722,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2024-11-27,1.0,6.714,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2024-11-28,1.0,6.724,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2024-11-29,1.0,6.715,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2024-12-02,1.0,6.631,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2024-12-03,1.0,6.623,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2024-12-04,1.0,6.614,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2024-12-05,1.0,6.637,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2024-12-06,1.0,6.645,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2024-12-09,1.0,6.65,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2024-12-10,1.0,6.635,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2024-12-11,1.0,6.647,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2024-12-12,1.0,6.659,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2024-12-13,1.0,6.675,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2024-12-16,1.0,6.653,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2024-12-17,1.0,6.661,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2024-12-18,1.0,6.704,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2024-12-19,1.0,6.727,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2024-12-20,1.0,6.722,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2024-12-23,1.0,6.723,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2024-12-24,1.0,6.736,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2024-12-26,1.0,6.737,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2024-12-27,1.0,6.743,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2024-12-30,1.0,6.711,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2024-12-31,1.0,6.672,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-01-01,1.0,6.681,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-01-02,1.0,6.667,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-01-03,1.0,6.645,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-01-06,1.0,6.634,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-01-07,1.0,6.633,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-01-08,1.0,6.664,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-01-09,1.0,6.665,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-01-10,1.0,6.682,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-01-13,1.0,6.747,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-01-14,1.0,6.705,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-01-15,1.0,6.643,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-01-16,1.0,6.641,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-01-17,1.0,6.623,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-01-20,1.0,6.663,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-01-21,1.0,6.654,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-01-22,1.0,6.592,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-01-23,1.0,6.632,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-01-24,1.0,6.604,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-01-27,1.0,6.562,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-01-28,1.0,6.518,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-01-29,1.0,6.542,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-01-30,1.0,6.545,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-01-31,1.0,6.573,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-02-03,1.0,6.531,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-02-04,1.0,6.51,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-02-05,1.0,6.616,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-02-06,1.0,6.522,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-02-07,1.0,6.548,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-02-10,1.0,6.525,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-02-11,1.0,6.595,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-02-12,1.0,6.593,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-02-13,1.0,6.619,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-02-14,1.0,6.6,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-02-17,1.0,6.616,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-02-18,1.0,6.598,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-02-20,1.0,6.575,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-02-21,1.0,6.585,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-02-24,1.0,6.45,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-02-25,1.0,6.56,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-02-27,1.0,6.54,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-02-28,1.0,6.57,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-03-03,1.0,6.57,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-03-04,1.0,6.58,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-03-05,1.0,6.57,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-03-06,1.0,6.55,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-03-07,1.0,6.52,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-03-10,1.0,6.58,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-03-11,1.0,6.58,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-03-12,1.0,6.58,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-03-13,1.0,6.57,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-03-17,1.0,6.56,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-03-18,1.0,6.56,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-03-19,1.0,6.56,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-03-20,1.0,6.51,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-03-21,1.0,6.49,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-03-24,1.0,6.48,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-03-25,1.0,6.49,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-03-26,1.0,6.48,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-03-27,1.0,6.47,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-03-28,1.0,6.39,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-04-02,1.0,6.32,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-04-03,1.0,6.29,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-04-04,1.0,6.26,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-04-07,1.0,6.26,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-04-08,1.0,6.25,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-04-09,1.0,6.18,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-04-11,1.0,6.15,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-04-15,1.0,6.15,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-04-16,1.0,6.06,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-04-17,1.0,6.02,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-04-21,1.0,5.99,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-04-22,1.0,5.99,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-04-23,1.0,5.98,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-04-24,1.0,5.97,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-04-25,1.0,5.96,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-04-28,1.0,5.98,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-04-29,1.0,5.94,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-04-30,1.0,5.94,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-05-02,1.0,5.95,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-05-05,1.0,5.89,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-05-06,1.0,5.918,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-05-07,1.0,5.893,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-05-08,1.0,5.996,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-05-12,1.0,5.967,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-05-13,1.0,5.917,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-05-14,1.0,5.876,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-05-15,1.0,5.831,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-05-16,1.0,5.831,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-05-23,1.0,5.52,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-05-26,1.0,5.65,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-05-27,1.0,5.63,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-05-28,1.0,5.63,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-05-29,1.0,5.59,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-05-30,1.0,5.63,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-06-02,1.0,5.6,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-06-03,1.0,5.59,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-06-04,1.0,5.58,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-06-05,1.0,5.51,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-06-06,1.0,5.42,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-06-09,1.0,5.34,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-06-10,1.0,5.33,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-06-11,1.0,5.48,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-06-12,1.0,5.48,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-06-13,1.0,5.47,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-06-16,1.0,5.5,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-06-17,1.0,5.51,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-06-18,1.0,5.47,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-06-19,1.0,5.43,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-06-20,1.0,5.41,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-06-23,1.0,5.42,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-06-24,1.0,5.45,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-06-25,1.0,5.54,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-06-26,1.0,5.55,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-06-27,1.0,5.5,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-06-30,1.0,5.54,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-07-01,1.0,5.5,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-07-02,1.0,5.51,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-07-03,1.0,5.49,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-07-04,1.0,5.47,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-07-07,1.0,5.53,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-07-08,1.0,5.511,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-07-09,1.0,5.586,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-07-10,1.0,5.511,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-07-11,1.0,5.445,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-07-14,1.0,5.482,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-07-15,1.0,5.582,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-07-16,1.0,5.568,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-07-17,1.0,5.523,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-07-18,1.0,5.526,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-07-21,1.0,5.61,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-07-22,1.0,5.597,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-07-23,1.0,5.629,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-07-24,1.0,5.592,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-07-25,1.0,5.611,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-07-28,1.0,5.561,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-07-29,1.0,5.499,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-07-30,1.0,5.58,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-07-31,1.0,5.574,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-08-01,1.0,5.539,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-08-04,1.0,5.504,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-08-05,1.0,5.528,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-08-06,1.0,5.59,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-08-07,1.0,5.593,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-08-08,1.0,5.669,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-08-11,1.0,5.533,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-08-12,1.0,5.539,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-08-13,1.0,5.585,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-08-14,1.0,5.499,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-08-15,1.0,5.53,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-08-18,1.0,5.594,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-08-19,1.0,5.58,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-08-20,1.0,5.628,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-08-21,1.0,5.566,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-08-22,1.0,5.635,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-08-25,1.0,5.611,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-08-26,1.0,5.593,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-08-27,1.0,5.577,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-08-28,1.0,5.64,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-08-29,1.0,5.666,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-09-01,1.0,5.694,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-09-02,1.0,5.634,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-09-03,1.0,5.719,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-09-04,1.0,5.649,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-09-05,1.0,5.657,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-09-08,1.0,5.643,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-09-09,1.0,5.582,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-09-10,1.0,5.676,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-09-11,1.0,5.577,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-09-12,1.0,5.679,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-09-15,1.0,5.632,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-09-16,1.0,5.551,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-09-17,1.0,5.576,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-09-18,1.0,5.553,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-09-19,1.0,5.599,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-09-22,1.0,5.554,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-09-23,1.0,5.552,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-09-24,1.0,5.565,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-09-25,1.0,5.539,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-09-26,1.0,5.613,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-09-29,1.0,5.618,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-09-30,1.0,5.578,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-10-01,1.0,5.601,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-10-02,1.0,5.617,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-10-03,1.0,5.582,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-10-06,1.0,5.504,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-10-07,1.0,5.597,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-10-08,1.0,5.545,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
2025-10-09,1.0,5.493,MANUAL_PUBLIC_YIELD_CSV,Imported manually from india_1y_yield.csv; verify source in source_log.csv
